city,zip,lat,lon
Bretnig-Hauswalde,01900,51.15026,14.0718400000001
"Lüdersfeld",31702,52.3497,9.25057
Wanfried,37281,51.1833,10.1667
"Milower Land Wendeberg",14715,52.49361,12.40374
Daisendorf,88718,47.7167,9.26667
"Trebnitz bei Weißenfels",06682,51.1,12.0667
Schwarzenbek,21493,53.50177,10.47992
Radibor,02627,51.24475,14.3971799999999
Kolkerheide,25862,54.6202788854378,9.13054101169111
"Krummenau, Hunsrück",55483,49.8833,7.26667
Oberzissen,56651,50.45,7.2
Hettstadt,97265,49.7994,9.815
"Vorbeck bei Bützow",18258,53.90554,12.07091
"Welle, Nordheide",21261,53.2349054278731,9.80349760055537
"Schönewörde",29396,52.6316330290829,10.6267768676757
Sienhachenbach,55758,49.7,7.48333
"Neuenkirchen bei Bassum",27251,52.77616,8.75220999999999
"Schraden bei Elsterwerda",04928,51.42599,13.6963499999999
"Achberg bei Lindau, Bodensee",88147,47.6333,9.71667
"Kirchdorf im Wald",94261,48.9167,13.2667
"Lauben bei Memmingen",87761,48.05,10.2833
"Walkendorf Dalwitz",17179,53.93268,12.53873
"Neubrunn bei Meiningen",98617,50.5,10.4667
"Sassnitz Mukran",18546,54.490723,13.582445
"Beetzsee Radewege",14778,52.47925,12.57493
"Alfeld, Mittelfranken",91236,49.4333,11.55
"Oberhambach bei Birkenfeld",55765,49.6833,7.16667
"Mönkebude",17375,53.76693,13.96777
"Wittenmoor bei Stendal",39579,52.54466,11.69038
"Hohentengen am Hochrhein",79801,47.5667,8.43333
"Friesdorf bei Wippra",06543,51.58835,11.30303
"Grabau, Kreis Stormarn",23845,53.80434,10.27367
Manubach,55413,50.0333,7.75
Tornesch,25436,53.6973296003241,9.71218419415956
"Plütscheid",54597,50.0833,6.41667
"Bann, Pfalz",66851,49.3833,7.61667
"Behrendorf (Altmark)",39606,52.8246655483488,11.9601280212403
Mohrkirch,24405,54.6755343043686,9.714544668786
Nohfelden,66625,49.5833,7.15
Ritterode,06333,51.6396701,11.44634
"Stolpe bei Neumünster",24601,54.1265922758671,10.223930708003
"Zirkow Serams",18528,54.377915,13.589823
"Barkelsby Louisenberg",24340,54.486227104,9.86031951308
"Blumenhagen bei Strasburg",17337,53.5316165064891,13.8753177459716
"Bad Liebenwerda Kröbeln",04924,51.44202,13.36963
"Mistorf Augustenruh",18276,53.85946,12.1367700000001
"Dummerstorf Klein Schwarfs",18196,54.0399865088987,12.2269500721359
"Haina bei Gotha",99869,50.9833,10.5333
"Frauenneuharting Ried, Gemeinde Frauenneuharting",83565,47.9136383,12.0677519
Kargow,17192,53.5108220769439,12.782958984375
Barweiler,53534,50.3667,6.86667
Dachsenhausen,56340,50.25,7.73333
Ehlscheid,56581,50.5167,7.45
"Söllichau",06774,51.6351112947455,12.6466895874023
"Knorrendorf Kleeth",17091,53.62498,13.06179
Viernheim,68519,49.5417,8.57861
"Ihlow bei Jüterbog Mehlsdorf",15936,51.83211,13.34578
"Hornsömmern",99955,51.2120224390418,10.8214206878662
Brunnhartshausen,36452,50.6833,10.1167
"Gingst Güstin",18569,54.44828,13.27835
"Erfurt Schmira",99094,50.9833,11.0333
"Rüthen",59602,51.49274,8.43655999999999
Kirchhundem,57399,51.1,8.1
Nentershausen,36214,51.0167,9.93333
"Lübow",23972,53.85262,11.5230799999999
"Poggensee bei Nusse",23896,53.6428,10.57935
"Untermünkheim",74547,49.15,9.73333
"Ohrenbach, Mittelfranken",91620,49.4667,10.2167
Polch,56751,50.3,7.31667
Bardowick,21357,53.2957936374866,10.3866473968505
Belgweiler,55469,49.95,7.48333
Buchdorf,86675,48.7833,10.8333
Mitterteich,95666,49.9486,12.2383
"Dudenhofen, Pfalz",67373,49.3186,8.38861
"Wiesbaden Heßloch",65207,50.1166667,8.3
Seeheim-Jugenheim,64342,49.765,8.65194
Jevenstedt,24808,54.2323039909458,9.66402687275962
"Glan-Münchweiler",66907,49.4667,7.43333
Lindenschied,55481,49.9,7.4
Goseck,06667,51.1958048257453,11.8715065185547
Pfaffschwende,37308,51.2484957190048,10.0974250793456
Treseburg,38889,51.71636,10.97318
Merzen,49586,52.4782817690625,7.83041175659173
"Göcklingen",76831,49.1619,8.04139
Erdmannhausen,71729,48.9333,9.3
"Lohe-Föhrden",24806,54.3341790804736,9.54446070039812
Heikendorf,24226,54.3723325826753,10.2087811589242
Thielbeer,39619,52.84684,11.4818700000001
"Groß Plasten Klein Plasten",17192,53.5376576962393,12.8470817565918
Hanau,63405,50.1333,8.91667
Hanau,63450,50.1333,8.91667
Hanau,63452,50.1333,8.91667
Hanau,63454,50.1333,8.91667
Hanau,63456,50.1333,8.91667
Hanau,63457,50.1333,8.91667
Albershausen,73095,48.6833,9.56667
Wirschweiler,55758,49.7667,7.16667
"Gransee Margaretenhof",16775,52.977958,13.153589
Veitsbronn,90587,49.5167,10.8833
Altmittweida,09648,50.9667,12.95
"Borrentin Gnevezow",17111,53.79028,12.96258
"Wonneberg Scharling bei Waging am See",83329,47.9231,12.7082
"Wittighausen (Baden)",97957,49.6192,9.84222
Weilburg,35781,50.4833,8.25
Raunheim,65479,50.0167,8.45
Fischbachau,83730,47.719905,11.95103
Schkortleben,06688,51.2431766166227,12.0167858306886
"Spahnharrenstätte",49751,52.87078,7.60157000000004
"Langwedel, Holstein",24631,54.2117741043272,9.93090478623468
Waltenhausen,86480,48.2,10.3667
Warmensteinach,95485,49.9833,11.7833
"Winnert bei Husum",25887,54.4333359400152,9.19910416150633
Irmtraut,56479,50.55,8.06667
Nortrup,49638,52.61591,7.85972000000004
Jelmstorf,29585,53.10182,10.52198
"Wonneberg Weißbach bei Waging am See",83329,47.9005,12.7208
Borgwedel,24857,54.49995,9.66568
"Oberhaching bei München",82041,48.0333,11.6
Medebach,59964,51.2,8.71667
Calberlah,38547,52.4240572373818,10.6215741693115
Ahlbeck,17375,53.66964,14.18545
"Gesees bei Bayreuth",95494,49.9,11.5333
"Ribnitz-Damgarten Dechowshof",18311,54.28157,12.47267
"Bad Salzschlirf",36364,50.6167,9.5
Riedelberg,66484,49.1833,7.45
Diethardt,56355,50.1667,7.86667
"Kamen, Westfalen",59174,51.58841,7.65925000000004
"Porta Westfalica",32457,52.2411534918421,8.92470156616207
Schopfheim,79650,47.65,7.81667
"Steinebach an der Wied",57629,50.6333,7.81667
"Mörnsheim Lichtenberg bei Solnhofen",91807,48.8833333,11.0166667
"Groß-Gerau",64521,49.9239,8.49361
Lonsee,89173,48.5333,9.91667
"Blankensee bei Neustrelitz Groß Schönfeld",17237,53.38282,13.25908
"Wittenburg, Mecklenburg",19243,53.5054710462676,11.088500994873
Waldfeucht,52525,51.0667,5.98333
Gumperda,07768,50.8167,11.5333
"Altendorf, Kreis Bamberg",96146,49.8,11.0167
"Düvier Nielitz",17121,54.01522,13.09351
Altkalen,17179,53.89947,12.7387
"Nusplingen, Württemberg",72362,48.1322,8.890599
Luckenau,06727,51.0833,12.0833
"Limbach-Oberfrohna Pleißa",09212,50.8667,12.75
"Limbach-Oberfrohna Pleißa",09246,50.8667,12.75
"Schulzendorf bei Eichwalde",15732,52.35894,13.59686
"Schönbach, Kreis Daun",54552,50.2167,6.95
"Kalenborn, Kreis Ahrweiler",53505,50.55,7.0
Weede,23795,53.92202,10.37373
"Berßel",38835,51.9536,10.7595699999999
"Schwedt / Oder Hohenfelde bei Angermünde",16303,53.13306,14.27913
"Schwedt / Oder Hohenfelde bei Angermünde",16306,53.13306,14.27913
"Kobern-Gondorf Sürzerhof",56299,50.3,7.45
Rottmersleben,39343,52.21271,11.39966
Kutenholz,27449,53.4877,9.32229
"Furth, Kreis Landshut Linden, Kreis Landshut",84095,48.5833333,12.0666667
"Büttelborn",64572,49.9033,8.52333
Heukewalde,04626,50.8384,12.2724
Salzhemmendorf,31020,52.0664361798423,9.58847984130853
"Ebringen (Breisgau)",79285,47.95,7.78333
Wiemerstedt,25779,54.26782,9.11235
"Dasburg, Eifel",54689,50.05,6.13333
Stein-Wingert,57629,50.7167,7.73333
Stein-Neukirch,56479,50.6833,8.05
"Bälau",23881,53.61672,10.62172
Norderbrarup,24392,54.65618,9.76847
"Dahlheim, Taunus",56348,50.2,7.7
Merlscheid,54597,50.1333,6.35
Stempeda,99762,51.52641,10.92417
Wangerland,26434,53.6489,7.94989
Baumersroda,06632,51.2622960667633,11.755885333252
Sandbeiendorf,39517,52.39553,11.71911
"Jakobsdorf bei Stralsund Grün Kordshagen",18442,54.20904,12.95722
Kleinwelsbach,99947,51.1833,10.6667
"Ducherow Busow",17398,53.78367,13.7926
"Mittenwalde bei Templin",17268,53.1845344135388,13.6607347671509
Vacha,36404,50.8333,10.0167
Stoetze,29597,53.06608,10.7860499999999
Wallstawe,29413,52.7971717309137,11.020476550293
"Bad Eilsen",31707,52.2414,9.10255
"Amerang Durrhausen",83552,48.0,12.3167
Neukieritzsch,04575,51.1667,12.4333
"Aufhausen, Oberpfalz",93089,48.8667,12.2833
Ahrensburg,22926,53.67579,10.23845
Kirchhain,35274,50.8167,8.93333
"Plau am See Plau",19395,53.46321,12.2613699999999
"Elster (Elbe)",06918,51.8217122119163,12.8353407144164
"Hammer an der Uecker",17358,53.60374,13.98072
Bollingstedt,24855,54.59279,9.410812
Klipphausen,01665,51.0739173220942,13.526261883545
"Gößnitz, Thüringen",04639,50.8903,12.4328
"Putbus Güstelitz",18581,54.358564,13.44919
"Grönwohld, Kreis Stormarn",22956,53.64191,10.408733
Rhumspringe,37434,51.58224,10.30022
"Eichenberg bei Jena",07768,50.8,11.5333
"Gars am Inn",83536,48.154581,12.275532
"Rohrbach, Ilm",85296,48.6167,11.5667
"Lemgow, Niedersachsen",29485,52.9171098152364,11.2836079629517
"Dernbach (Westerwald)",56428,50.4667,7.78333
Rendsburg,24768,54.3038030030323,9.66985793467046
Sailauf,63877,50.0167,9.25
Kinding,85125,49.0,11.3833
"Hemsbach (Bergstraße)",69502,49.5917,8.64639
Drestedt,21279,53.33005,9.76006
Bahrenborstel,27245,52.57099,8.80984999999998
"Lautzenbrücken",56472,50.6833,7.96667
"Senden (Iller)",89250,48.3167,10.0667
Geiselbach,63826,50.1167,9.2
Kreba-Neudorf,02906,51.3417,14.6917
"Eschbach bei Nastätten",56357,50.2167,7.73333
Frankenroda,99826,51.1,10.2833
"Richtenberg Richtenberg",18461,54.20231,12.89447
Reddeber,38855,51.86475,10.80579
Heusenstamm,63150,50.0667,8.8
Bassum,27211,52.85034,8.7287
"Reichenbach, Oberpfalz",93189,49.1833,12.35
Steimbke,31634,52.6622,9.40414
"Gronau (Leine)",31028,52.08511,9.78341
"Damme, Dümmer",49401,52.52354,8.19652999999994
Frestedt,25727,54.02464,9.17753
"Grafing bei München",85567,48.05,11.9667
"Altefähr Kransdorf",18573,54.32978,13.19728
Anderlingen,27446,53.3742790615158,9.30257492065425
Neuruppin,16816,52.91543,12.79893
Rockenhausen,67806,49.6333,7.83333
"Breitenfelde, Kreis Herzogtum Lauenburg",23881,53.60683,10.63049
Schilda,03253,51.6059707241052,13.3881065185547
Ilvesheim,68549,49.4808,8.56194
Ursberg,86513,48.2667,10.45
Sonnefeld,96242,50.2167,11.1333
Wildenspring,98701,50.6,11.0667
Kopp,54574,50.1833,6.58333
"Grassau bei Stendal",39579,52.6703866251202,11.6835924761963
Wittlich,54516,49.9833,6.88333
"Lutter bei Heilbad Heiligenstadt",37318,51.33242,10.11563
Reichenwalde,15526,52.26461,13.99925
"Grammendorf Nehringen",18513,53.99908,12.8354899999999
"Kramerhof bei Stralsund Parow",18445,54.35325,13.07125
"Roßleben",06571,51.2981485198975,11.4345874603272
Ober-Ramstadt,64372,49.8336,8.75194
"Nürnberg",90403,49.4478,11.0683
"Nürnberg",90402,49.4478,11.0683
"Nürnberg",90408,49.4478,11.0683
"Nürnberg",90409,49.4478,11.0683
"Nürnberg",90411,49.4478,11.0683
"Nürnberg",90419,49.4478,11.0683
"Nürnberg",90425,49.4478,11.0683
"Nürnberg",90427,49.4478,11.0683
"Nürnberg",90429,49.4478,11.0683
"Nürnberg",90431,49.4478,11.0683
"Nürnberg",90439,49.4478,11.0683
"Nürnberg",90441,49.4478,11.0683
"Nürnberg",90443,49.4478,11.0683
"Nürnberg",90449,49.4478,11.0683
"Nürnberg",90451,49.4478,11.0683
"Nürnberg",90453,49.4478,11.0683
"Nürnberg",90455,49.4478,11.0683
"Nürnberg",90459,49.4478,11.0683
"Nürnberg",90461,49.4478,11.0683
"Nürnberg",90469,49.4478,11.0683
"Nürnberg",90471,49.4478,11.0683
"Nürnberg",90473,49.4478,11.0683
"Nürnberg",90475,49.4478,11.0683
"Nürnberg",90478,49.4478,11.0683
"Nürnberg",90480,49.4478,11.0683
"Nürnberg",90482,49.4478,11.0683
"Nürnberg",90489,49.4478,11.0683
"Nürnberg",90491,49.4478,11.0683
"Wallgau Obernach, Oberbayern",82499,47.5167,11.2833
"Oettingen in Bayern",86732,48.95,10.6
Offenberg,94560,48.862126,12.863642
"Poppendorf bei Rostock Vogtshagen",18184,54.15363,12.30431
"Neukloster, Mecklenburg Nevern",23992,53.88465,11.6594
"Uphusum bei Süderlügum",25923,54.8389106196,8.85887490921
Teisendorf,83317,47.85,12.8167
"Berg, Starnberger See",82335,47.9667,11.35
"Wilhelmsburg, Vorpommern Mariawerth",17379,53.6492645234445,13.8058315846253
Boostedt,24598,54.0144,10.01972
Niedermurach,92545,49.45,12.3667
Wethau,06618,51.1333,11.8667
"Horben (Breisgau)",79289,47.9333,7.86667
"Forchheim (Breisgau)",79362,48.1667,7.7
Hille,32479,52.33713,8.74364000000003
"Rosenthal, Hessen",35119,50.9667,8.88333
Grobleben,39579,52.52645,11.89522
"Süderholz, Vorpommern Prützmannshagen",18516,54.0974147048651,13.1279769259644
Gerbrunn,97218,49.7753,9.99361
Kirschweiler,55743,49.75,7.25
Hummelshain,07768,50.7667,11.6333
Eibelstadt,97246,49.7333,10.0
"Kröslin Hollendorf",17440,54.1057438816808,13.7835013572693
"Weyhausen, Kreis Gifhorn",38554,52.46203,10.71976
Ihlienworth,21775,53.73911,8.91557
Drohndorf,06449,51.716701,11.53266
"Böttingen (Kreis Tuttlingen)",78583,48.1,8.8
Herrstein,55756,49.7833,7.33333
"Hamm (Westfalen) Uentrop, Westfalen",59071,51.69152,7.93997000000002
Ruppertsweiler,66957,49.19722,7.68526
"Dümmer",19073,53.57635,11.2056
"Melle, Wiehengeb",49324,52.20358,8.33725000000004
"Melle, Wiehengeb",49326,52.20358,8.33725000000004
"Melle, Wiehengeb",49328,52.20358,8.33725000000004
"Samtens Sehrow",18573,54.37578,13.31132
"Salem (Baden)",88682,47.7833,9.28333
"Frauendorf, Oberlausitz",01945,51.41567,13.76964
"Frauendorf, Oberlausitz",01990,51.41567,13.76964
"Rügge",24405,54.6911601844054,9.76319390534587
"Berka / Werra",99837,50.95,10.0833
Siershahn,56427,50.4833,7.8
Heinzenbach,55483,49.9667,7.41667
Weiltingen,91744,49.0333,10.45
"Nadrensee Pomellen",17329,53.34152,14.38834
"Bürchau",79683,47.7667,7.83333
Luhe-Wildenau,92706,49.5833,12.15
"Waldsee, Pfalz",67165,49.3953,8.44028
Struppen,01796,50.9351,14.00766
Bokholt-Hanredder,25335,53.7880696688075,9.73618281228538
"Münsterhausen",86505,48.3167,10.45
"Sankt Wolfgang Birnbach, Gemeinde Sankt Wolfgang",84419,48.214021,12.227083
Eigeltingen,78253,47.8667,8.9
"Münchwald",55595,49.9,7.68333
Schwielowsee,14548,52.3389,12.9722
Schwielowsee,14542,52.3389,12.9722
"Oberöfflingen",54533,50.0667,6.86667
"Mehring, Kreis Altötting",84561,48.1833,12.7833
Einig,56751,50.2833,7.28333
"Parthenstein bei Grimma",04668,51.2567,12.64
"Zwönitz",08297,50.6333,12.8
"Bartelshagen II bei Barth",18314,54.30211,12.57877
Schmilau,23911,53.6623048649761,10.7579422973871
Breddorf,27412,53.29235,9.07997
Eckersweiler,55777,49.5667,7.28333
Osternienburg,06369,51.7951696052057,12.0247169311524
Osternienburg,06369,51.7951696052057,12.0247169311524
Osternienburg,06369,51.7951696052057,12.0247169311524
Osternienburg,06386,51.7951696052057,12.0247169311524
Osternienburg,06386,51.7951696052057,12.0247169311524
Libehna,06369,51.71685,12.05584
"Weitenhagen bei Greifswald",17498,54.05431,13.41129
"Landscheid, Eifel",54526,49.9833,6.76667
"Lich, Hessen",35423,50.5167,8.83333
Harpstedt,27243,52.90861,8.58726999999999
Niederlangen,49779,52.85616,7.2826
Mertesheim,67271,49.5717,8.13556
"Kütten",06193,51.5880367369085,11.9991012539673
"Monheim, Schwaben",86653,48.8333,10.8333
Schnackenburg,29493,53.0377386056206,11.5618076507568
"Alt Krenzlin Neu Krenzlin",19288,53.32133,11.34398
Kleinlangheim,97355,49.7667,10.2833
"Mörschbach",55494,50.0167,7.61667
Sukow-Levitzow,17168,53.853056,12.599722
Reimerath,53539,50.3,6.96667
"Bruck in der Oberpfalz",92436,49.25,12.3
"Karlsruhe (Baden) Weststadt",76133,49.0047,8.38583
"Karlsruhe (Baden) Weststadt",76135,49.0047,8.38583
"Karlsruhe (Baden) Weststadt",76185,49.0047,8.38583
"Isenburg, Westerwald",56271,50.4833,7.6
Schlaubetal,15890,52.1171036395215,14.4989515211487
"Krusenfelde Krusenkrien",17391,53.83627,13.40597
Itzehoe,25524,53.926752,9.5127
Zethlingen,39624,52.70497,11.29129
"Hüffelsheim",55595,49.8167,7.8
Bruchstedt,99955,51.1836497073249,10.784372883606
Bergenhusen,24861,54.3753533896918,9.31911625111643
"Oberschleißheim",85764,48.25,11.5667
"Oppin bei Halle, Saale",06188,51.55034,12.0299199999999
"Rastorf, Holstein",24211,54.2724031142712,10.2888664364815
"Wehr (Baden)",79664,47.6333,7.9
"Meckenbach, Kreis Birkenfeld",55767,49.6167,7.1
"Vöhringen (Württemberg)",72189,48.3333,8.66667
"Ammeldingen bei Neuerburg",54673,50.05,6.28333
Neckartailfingen,72666,48.6167,9.26667
Rathskirchen,67744,49.6167,7.71667
"Eitting, Kreis Erding",85462,48.3667,11.9
"Annaburg, Sachsen-Anhalt",06925,51.73097,13.04458
Stauchitz,01594,51.25,13.2167
Gischow,19386,53.43749,12.01147
"Michelbach an der Bilz",74544,49.0703,9.7625
Eimke,29578,52.96515,10.3126099999999
"Karstädt bei Ludwigslust",19294,53.28867,11.48885
Elstra,01920,51.2225,14.13242
"Mertendorf bei Naumburg",06618,51.1167,11.85
Neuler,73491,48.9333,10.0667
Hackenheim,55546,49.8167,7.9
"Neukirchen bei Sulzbach-Rosenberg",92259,49.5333,11.6333
Nadrensee,17329,53.33226,14.34938
Waxweiler,54649,50.1,6.36667
"Planetal Locktow",14806,52.1275192387685,12.7209253546142
"Narsdorf Wenigossa",04643,51.0167,12.7167
"Würselen",52146,50.8167,6.13333
Sembach,67681,49.5167,7.85
"Schwarz bei Neustrelitz",17252,53.22459,12.78559
Wilthen,02681,51.09788,14.39395
"Teschendorf bei Neubrandenburg Gramelow",17094,53.44255,13.3471999999999
"Lützen",06686,51.2560166319128,12.1417543228149
"Lüderitz",39517,52.50554,11.75263
"Bargischow Gnevezin",17398,53.8410996551279,13.7553215026855
Paunzhausen,85307,48.4833,11.5667
Paitzdorf,07580,50.85,12.2167
"Zell, Oberfranken",95239,50.1333,11.8
"Klein Gladebrügge",23795,53.91466,10.31771
"Niederburg, Hunsrück",55432,50.1167,7.7
"Brünzow Klein Ernsthof",17509,54.1010790559989,13.5790906111145
"Hirschberg, Rhein-Lahn-Kreis",65558,50.3833,7.93333
Echzell,61209,50.4,8.9
"Holzheim bei Rain, Lech",86684,48.6208,10.9667
Baiersbronn,72270,48.5,8.38333
"Laucha, Thüringen",99880,50.9333,10.5333
"Weroth bei Montabaur",56414,50.4667,7.95
"Herschdorf Allersdorf",98701,50.618071,11.0699113
Braunshorn,56288,50.0833,7.51667
"Schönwald, Oberfranken",95173,50.2,12.1
Erdeborn,06317,51.47578,11.63522
"Kirchheim am Ries",73467,48.8833,10.4
Katharinenrieth,06542,51.4099922162132,11.3507120687866
"Ellingen, Bayern",91792,49.0667,10.9667
Kleinrinderfeld,97271,49.7003,9.84472
"Mengersgereuth-Hämmern",96529,50.4,11.1167
Pellworm,25849,54.5162315195,8.64503389001
"Zöschingen",89447,48.6667,10.3167
Badenweiler,79410,47.8,7.68333
"Falkenberg, Mark",16259,52.7826,13.9351
Katzow,17509,54.04774,13.6746900000001
Eggolsheim,91330,49.7711,11.0581
Vollersode,27729,53.32416,8.91079999999999
"Kessin bei Rostock",18196,54.06201,12.17808
"Malchin Gorschendorf",17139,53.78035,12.7916299999999
"Oberhaching bei München Ödenpullach",82041,48.0333,11.6
"Üxheim",54579,50.35,6.75
Ringsberg,24977,54.8067167835,9.59834413528
"Spay, Rhein",56322,50.25,7.65
Geusa,06217,51.33759,11.93959
"Falkenstein / Harz",06333,51.7071428571428,11.3333285714286
"Falkenstein / Harz",06333,51.7071428571428,11.3333285714286
"Falkenstein / Harz",06463,51.7071428571428,11.3333285714286
"Falkenstein / Harz",06463,51.7071428571428,11.3333285714286
"Falkenstein / Harz",06543,51.7071428571428,11.3333285714286
"Falkenstein / Harz",06543,51.7071428571428,11.3333285714286
"Falkenstein / Harz",06333,51.7071428571428,11.3333285714286
"Falkenstein / Harz",06333,51.7071428571428,11.3333285714286
"Falkenstein / Harz",06543,51.7071428571428,11.3333285714286
"Falkenstein / Harz",06543,51.7071428571428,11.3333285714286
Falkenstein/Harz,06333,51.7071428571428,11.3333285714286
Falkenstein/Harz,06333,51.7071428571428,11.3333285714286
Falkenstein/Harz,06463,51.7071428571428,11.3333285714286
Falkenstein/Harz,06463,51.7071428571428,11.3333285714286
Falkenstein/Harz,06543,51.7071428571428,11.3333285714286
Falkenstein/Harz,06543,51.7071428571428,11.3333285714286
Falkenstein/Harz,06333,51.7071428571428,11.3333285714286
Falkenstein/Harz,06333,51.7071428571428,11.3333285714286
Falkenstein/Harz,06543,51.7071428571428,11.3333285714286
Falkenstein/Harz,06543,51.7071428571428,11.3333285714286
Hefersweiler,67753,49.6,7.68333
Krumstedt,25727,54.06943,9.17705
"Tübingen",72070,48.5333,9.05
"Tübingen",72072,48.5333,9.05
"Tübingen",72074,48.5333,9.05
"Tübingen",72076,48.5333,9.05
"Benz bei Wismar Warkstorf",23970,53.89894,11.57664
"Anger bei Bad Reichenhall",83454,47.8,12.85
"Helmsdorf bei Leinefelde",37351,51.2969409926413,10.3506866455078
"Sülzfeld bei Meiningen",98617,50.5333,10.3667
Steineroth,57518,50.75,7.85
"Aura im Sinngrund",97773,50.1833,9.56667
"Sülstorf",19077,53.5113,11.37747
"Walldorf bei Meiningen",98639,50.6167,10.3833
Temmen-Ringenwalde,17268,53.050111516457,13.7329881851197
